Sample	posterior	ESS(posterior)	likelihood	prior
0	-81168.36636875542	N	-81159.75517180006	-8.611196955353387
1000	-45770.78326742212	2.0	-45767.94423364659	-2.8390337755368407
2000	-45770.654933880185	3.0	-45767.29808030601	-3.356853574169366
3000	-45772.15287153295	4.0	-45769.33123891433	-2.821632618617536
4000	-45769.58463110306	5.0	-45766.15459806699	-3.430033036072588
5000	-45765.8241722601	6.0	-45762.88008456827	-2.944087691833439
6000	-45766.74617769149	7.0	-45764.089635898854	-2.6565417926377357
7000	-45765.50956923784	8.0	-45762.33656223797	-3.1730069998676385
8000	-45766.72489519273	9.0	-45764.129853488026	-2.595041704703427
9000	-45767.65168325422	2.8	-45764.61798288344	-3.033700370773174
10000	-45766.43099243553	3.2	-45763.4455132278	-2.9854792077330896
11000	-45767.3461008599	3.5	-45764.590534226925	-2.755566632969167
12000	-45764.74595267595	4.0	-45762.0841137287	-2.6618389472470567
13000	-45765.8573890286	4.2	-45763.26506100752	-2.5923280210767876
14000	-45765.96202381925	4.3	-45762.71895049386	-3.243073325394949
15000	-45766.17991702392	4.6	-45762.980455973186	-3.1994610507309584
16000	-45767.86001350289	5.0	-45764.81558371989	-3.044429783002783
17000	-45765.94200372045	5.4	-45763.23136068472	-2.7106430357335904
18000	-45770.42624004366	6.3	-45767.515589682895	-2.9106503607613297
19000	-45765.78264921418	8.5	-45762.80074870306	-2.9819005111223316
20000	-45765.73124114869	9.7	-45763.085198927394	-2.646042221299731
21000	-45766.63482968261	10.0	-45763.61057640902	-3.024253273593225
22000	-45770.45162282891	12.0	-45765.905432669955	-4.546190158952157
23000	-45767.550795738534	12.5	-45764.531674483565	-3.0191212549659814
24000	-45766.867735883636	13.5	-45763.952720536225	-2.9150153474115434
25000	-45768.55316962083	14.1	-45765.9810197601	-2.572149860728549
26000	-45768.42141617053	14.5	-45764.139547607105	-4.281868563425585
27000	-45766.56790998302	15.7	-45763.28209437088	-3.2858156121445585
28000	-45767.82030505966	16.2	-45764.710242063156	-3.1100629964999547
29000	-45765.61796024119	25.2	-45763.02710870151	-2.590851539675577
30000	-45767.59683385051	26.3	-45763.53060264925	-4.066231201263785
31000	-45765.97450673684	26.6	-45763.06620852534	-2.9082982115014513
32000	-45765.74679599569	27.2	-45762.82346123382	-2.9233347618691234
33000	-45765.72472414046	26.3	-45762.45783605158	-3.266888088882763
34000	-45769.744539951935	31.3	-45767.00157843504	-2.7429615168922825
35000	-45765.39535255591	33.0	-45762.63696499156	-2.758387564355752
36000	-45767.90053326773	34.0	-45764.23986478599	-3.660668481742814
37000	-45767.022897934155	35.0	-45764.24815505088	-2.7747428832716894
38000	-45765.53708452443	36.0	-45762.85238617193	-2.684698352501692
39000	-45766.10691349461	36.0	-45763.614287941295	-2.4926255533114747
40000	-45766.48970807671	37.0	-45762.311513411114	-4.178194665595209
41000	-45764.91195489693	38.0	-45762.29409942995	-2.6178554669804726
42000	-45770.09216311286	39.0	-45766.63848850041	-3.4536746124478674
43000	-45765.66373427431	40.0	-45763.00874591477	-2.6549883595450243
44000	-45765.43275868736	41.0	-45762.573681745605	-2.859076941760514
45000	-45770.90131496357	42.0	-45764.90906928116	-5.992245682410051
46000	-45769.36881706409	43.0	-45766.434808932514	-2.9340081315732185
47000	-45767.91467663746	44.0	-45765.202823840045	-2.7118527974183273
48000	-45768.904513665904	45.0	-45765.82017353186	-3.084340134045889
49000	-45767.60601827199	45.0	-45764.80394901084	-2.802069261147727
50000	-45770.93389579706	25.6	-45768.27466521227	-2.659230584789028
51000	-45770.327488919225	19.9	-45767.29723574656	-3.030253172663088
52000	-45768.76954854599	18.3	-45766.27620774679	-2.4933407991964684
53000	-45770.19549574467	15.0	-45767.134219076346	-3.061276668322734
54000	-45771.2650166972	12.8	-45767.240322559366	-4.024694137833164
55000	-45766.42397068528	13.9	-45762.480016056325	-3.943954628956324
56000	-45766.87994873027	14.6	-45764.464407343934	-2.4155413863305384
57000	-45765.248468224665	17.1	-45762.584374812715	-2.6640934119476265
58000	-45768.63467352206	16.5	-45765.21405853808	-3.420614983983119
59000	-45768.03005265048	16.8	-45764.498937515775	-3.5311151347082204
60000	-45769.00180607669	16.6	-45763.5440725395	-5.45773353718762
61000	-45766.96048244122	17.1	-45763.83859637035	-3.1218860708775296
62000	-45767.39230097451	17.4	-45764.782368350985	-2.6099326235250064
63000	-45767.03706964249	17.7	-45763.831989930404	-3.205079712079627
64000	-45768.4171105054	18.2	-45764.38376528883	-4.033345216561473
65000	-45767.879435796116	18.5	-45765.31074836338	-2.5686874327385194
66000	-45771.7047815144	19.0	-45768.821193034324	-2.8835884800798066
67000	-45765.66562162165	20.4	-45762.90381372359	-2.7618078980594483
68000	-45767.687535301804	20.7	-45764.61230858804	-3.0752267137623868
69000	-45766.01547076805	21.6	-45762.9513184262	-3.0641523418427496
70000	-45765.81980690723	22.4	-45762.39748306534	-3.4223238418919113
71000	-45767.443007932685	22.8	-45764.68400518586	-2.7590027468280045
72000	-45766.866452747105	23.2	-45764.140446708916	-2.7260060381911533
73000	-45766.13363779349	23.6	-45762.99891767402	-3.1347201194756735
74000	-45769.33639977054	24.7	-45763.68338125506	-5.653018515479562
75000	-45766.58746149845	24.8	-45764.052510114314	-2.534951384137033
76000	-45768.54008086875	25.7	-45765.26451854913	-3.2755623196228343
77000	-45767.41609158496	26.1	-45763.75721630285	-3.6588752821036006
