Sample	posterior	ESS(posterior)	likelihood	prior
0	-182205.48173537297	N	-182197.20107637966	-8.28065899331395
1000	-116365.04656974856	2.0	-116360.05806720837	-4.988502540194119
2000	-116352.0153260243	3.0	-116347.73132124904	-4.28400477526034
3000	-116355.24801234162	4.0	-116350.7311753488	-4.51683699281711
4000	-116353.96515917139	5.0	-116349.74693313551	-4.218226035879933
5000	-116353.44139511003	6.0	-116348.7456788306	-4.6957162794258105
6000	-116352.30003509861	7.0	-116347.455170573	-4.844864525607044
7000	-116349.96555608444	8.0	-116345.52789453545	-4.437661548986522
8000	-116350.84253697148	9.0	-116345.5268632933	-5.315673678178693
9000	-116349.70724403247	5.6	-116345.49279643255	-4.214447599926952
10000	-116352.80437298416	5.9	-116348.4144071286	-4.389965855554597
11000	-116354.56778478484	6.9	-116350.35347074278	-4.214314042068716
12000	-116353.09978674403	7.6	-116348.89214225361	-4.207644490420333
13000	-116354.53529392801	8.2	-116349.48591827144	-5.04937565657164
14000	-116351.21539310242	9.3	-116347.14069122329	-4.074701879127963
15000	-116352.74761303063	10.0	-116346.61831884804	-6.1292941825945295
16000	-116349.47167498377	10.5	-116345.23390132698	-4.237773656784051
17000	-116352.5428681596	11.0	-116346.61998862686	-5.922879532740847
18000	-116350.56989075994	11.2	-116346.31729423735	-4.2525965226009035
19000	-116349.87143284339	8.6	-116345.65561810498	-4.215814738407533
20000	-116354.79936711895	11.7	-116350.48524715845	-4.314119960501461
21000	-116356.53685637342	13.3	-116352.36471724813	-4.172139125299068
22000	-116356.62919512039	10.3	-116351.95237865174	-4.676816468653873
23000	-116350.6233595185	13.6	-116345.9756104615	-4.647749057003451
24000	-116350.52335998509	15.3	-116346.32555098667	-4.197808998421272
25000	-116352.21744399992	15.7	-116347.92747622702	-4.2899677729038155
26000	-116350.48973582541	15.7	-116346.12514996024	-4.36458586517767
27000	-116351.65340686394	16.0	-116346.90143512985	-4.751971734084666
28000	-116353.94609687969	17.6	-116348.08504072539	-5.861056154299353
29000	-116352.50348035319	17.2	-116348.36374192167	-4.139738431523893
30000	-116352.84662935803	17.7	-116348.3593459108	-4.4872834472397845
31000	-116349.42173425948	19.3	-116345.2547046803	-4.1670295791792125
32000	-116350.00528099069	19.1	-116345.79710915289	-4.208171837808727
33000	-116351.56876104335	19.0	-116347.26160779415	-4.307153249209623
34000	-116351.70102645396	19.3	-116347.15068435221	-4.550342101750021
35000	-116351.39697127393	19.8	-116347.24248340473	-4.154487869209179
36000	-116350.91936101227	20.2	-116346.71353444786	-4.205826564409195
37000	-116351.87078384342	20.7	-116347.74485268781	-4.125931155611057
38000	-116352.8286441758	21.5	-116348.55230629702	-4.276337878776031
39000	-116352.48281678442	23.2	-116348.15502561948	-4.327791164955833
40000	-116348.99093340739	25.5	-116344.8804923009	-4.110441106487807
41000	-116352.57610884846	26.6	-116348.57374936232	-4.002359486135911
42000	-116352.07693586645	27.3	-116347.82844493237	-4.248490934081918
43000	-116351.99005870556	28.0	-116345.25317610508	-6.736882600486788
44000	-116356.29922945457	29.7	-116351.82407151957	-4.475157934992433
45000	-116355.70599681648	27.2	-116350.36813752184	-5.337859294638709
46000	-116354.6526282745	24.5	-116349.72847701657	-4.924151257925322
47000	-116354.24360210907	23.4	-116349.84661002569	-4.39699208336982
48000	-116352.76187871826	23.7	-116348.7081386653	-4.053740052962304
49000	-116351.90004579847	24.0	-116346.20135560229	-5.698690196184297
